url_length,n_dots,n_hypens,n_underline,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_space,n_tilde,n_comma,n_plus,n_asterisk,n_hastag,n_dollar,n_percent,n_redirection,phishing
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
154,2,1,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,1
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,5,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,3,1,4,0,1,4,0,3,0,0,0,0,0,0,0,0,7,0,1
144,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
52,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0
87,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
63,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,3,8,1,0,1,4,0,3,0,3,0,0,0,0,0,0,11,0,1
36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
53,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,5,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
77,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,5,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
28,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
61,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
44,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
109,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
152,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
126,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
51,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
76,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
105,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,3,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
71,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
53,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
552,5,24,7,0,1,10,0,9,0,1,0,0,0,0,0,0,5,0,0
110,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
99,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
103,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
393,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0,1,1
45,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
409,3,17,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1
76,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,2,3,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
89,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,1,1,1,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
54,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
63,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
216,2,0,1,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
83,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
71,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
128,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,5,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,2,1,1
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
101,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75,2,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
92,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,2,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,1
68,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
70,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,4,1,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,1,1
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,3,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
124,5,0,2,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1
45,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
392,24,0,18,0,2,10,1,9,0,0,0,0,0,0,0,0,0,1,1
78,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
51,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
192,15,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6,1,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,1
19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
